text,intent,
Hi I fell backwards and hit my spine I need help now.,emergency,
Hi I fell down and cannot get up,emergency,
Hi I fell down and cannot get up thank you.,emergency,
Hi I fell face first on the floor thank you.,emergency,
Hi I fell while walking to the bathroom,emergency,
Hi I had a seizure and I cannot remember what happened please come quickly.,emergency,
Hi I have had a fever above 103 for the last two hours is that possible?,emergency,
Hi I have high fever with chills and body ache,emergency,
Hi I have never felt pain this bad before can you help?,emergency,
Hi I have rigors with high fever please come fast please come,emergency,
Hi I just fell out of bed please send someone quickly,emergency,
Hi I just fell out of bed please send someone quickly someone come please,emergency,
Hi I just had a blackout episode please come this is urgent.,emergency,
Hi I keep drifting in and out of consciousness at the earliest please.,emergency,
Hi I lost balance and fell near the door is that possible?,emergency,
Hi I lost feeling in my right hand suddenly I would really appreciate it.,emergency,
Hi I passed out briefly please check me kindly help.,emergency,
Hi I pulled out the needle and now it is bleeding everywhere please come,emergency,
Hi I think I am going into anaphylactic shock I would really appreciate it.,emergency,
Hi I think I am having a heart attack,emergency,
Hi I think I am having an allergic reaction thank you.,emergency,
Hi I threw up and there is blood in it kindly help.,emergency,
Hi I tumbled while trying to reach the call bell someone come please,emergency,
Hi I vomited and there are streaks of blood,emergency,
Hi I woke up gasping I cannot get air in please come quickly.,emergency,
Hi I woke up on the floor I think I fainted please help.,emergency,
Hi I woke up with severe chest pain this is urgent.,emergency,
Hi Kidney stone pain has come back and it is worse can you help?,emergency,
Hi Koi hai please mujhe bachao please come quickly.,emergency,
Hi Life-threatening situation please hurry,emergency,
Hi Life-threatening situation please hurry please do not delay.,emergency,
Hi Loss of sensation in both legs suddenly,emergency,
Hi My arms and legs are twitching violently kindly help.,emergency,
Hi My body is shaking uncontrollably,emergency,
Hi My body just went into a convulsion I would really appreciate it.,emergency,
Hi My breathing has stopped help,emergency,
Hi My chest feels like it is on fire this is urgent.,emergency,
Hi My chest is very tight I can't breathe help me,emergency,
Hi My child has a very high fever please come as soon as possible.,emergency,
Hi My child has a very high fever please come thank you.,emergency,
Hi My gums are bleeding and will not stop is that possible?,emergency,
Hi My hands and feet are swelling after the injection please come,emergency,
Hi My joint pain is so bad I cannot move at all at the earliest please.,emergency,
Hi My joint pain is so bad I cannot move at all please come,emergency,
Hi My leg wound is gushing blood can you help?,emergency,
Hi My legs are jerking uncontrollably is that possible?,emergency,
Hi My legs are jerking uncontrollably please come quickly.,emergency,
Hi My legs gave way and I fell,emergency,
Hi My lips are turning blue and swelling help me,emergency,
Hi My nose is blocked and I cannot breathe through my mouth,emergency,
Hi My nose will not stop bleeding please come,emergency,
Hi My pain is a 10 out of 10 please help can you help?,emergency,
Hi My pain is a 10 out of 10 please help please come,emergency,
Hi My roommate has fainted please come immediately is that possible?,emergency,
Hi My skin is covered in hives and I feel dizzy please help,emergency,
Hi My stomach is cramping and I keep vomiting,emergency,
Hi My surgical wound has started bleeding heavily help me,emergency,
Hi My temperature has spiked to 104 please come,emergency,
Hi My temperature has spiked to 104 please come as soon as possible.,emergency,
Hi My temperature will not come down please help I need help now.,emergency,
Hi My whole body is in severe pain it is very serious.,emergency,
Hi My wound burst open and is bleeding heavily can you help?,emergency,
Hi Nasal bleeding won't stop it has been going on,emergency,
Hi Nothing is helping with the pain I need a doctor now please help,emergency,
Hi One side of my face is drooping,emergency,
Hi Oxygen nahi mil raha please help,emergency,
Hi Oxygen nahi mil raha please help me,emergency,
Hi Pain is spreading from my chest to my arm please come quickly.,emergency,
Hi Please come right now I am in trouble someone come please,emergency,
Hi Please hurry this is very urgent please come,emergency,
Hi Red welts are appearing all over my body,emergency,
Hi Respiratory distress please send someone immediately please help,emergency,
Hi Seizure attack please someone come immediately someone come please,emergency,
Hi Severe headache with vision changes please come as soon as possible.,emergency,
Hi Severe pain in my lower back I cannot move is that possible?,emergency,
Hi Sharp chest pain starting now it is very serious.,emergency,
Hi Something has gone wrong please send the doctor this is urgent.,emergency,
Hi Something is terribly wrong with me please help,emergency,
Hi Sudden sharp pain in the left side of my chest,emergency,
Hi Tez bukhar hai aur body kaamp rahi hai,emergency,
Hi The cardiac monitor shows irregular readings please come it is very serious.,emergency,
Hi The dialysis machine has stopped please come urgently I would really appreciate it.,emergency,
Hi The drip needle fell out and blood is coming please do not delay.,emergency,
Hi The feeding tube pump is alarming critically,emergency,
Hi The feeding tube pump is alarming critically I would really appreciate it.,emergency,
Hi The feeding tube pump is alarming critically please help,emergency,
Hi The feeding tube pump is alarming critically please hurry,emergency,
Hi The fever is making me hallucinate please help,emergency,
Hi The fever is making me hallucinate please help please do not delay.,emergency,
Hi The heart monitor flatlined please check,emergency,
Hi The infusion pump stopped and my medication is not going in please help,emergency,
Hi The monitor alarm is beeping loudly please come,emergency,
Hi The monitor alarm is beeping loudly please come I would really appreciate it.,emergency,
Hi The monitor alarm is beeping loudly please come please come,emergency,
Hi The nausea is so bad I cannot open my eyes,emergency,
Hi The nausea is so bad I cannot open my eyes can you help?,emergency,
Hi The nerve pain is shooting through my entire body kindly help.,emergency,
Hi The oxygen concentrator is making a strange noise and stopped I need help now.,emergency,
