text,intent,Unnamed: 2
Can you hear me? Is there a phone I can use to call my family just letting you know.,general_conversation,
Can you hear me? Is there anything to do here,general_conversation,
Can you hear me? Is there anything to do here can you help?,general_conversation,
Can you hear me? It looks like it will rain today,general_conversation,
Can you hear me? Just giving feedback the bathroom smell is not great that is all.,general_conversation,
Can you hear me? Just testing if this thing works,general_conversation,
Can you hear me? Kya tum samajh sakte ho hindi that is all.,general_conversation,
Can you hear me? My church group wants to visit is there a limit,general_conversation,
Can you hear me? My cousin is here from abroad can he come in,general_conversation,
Can you hear me? My daughter called she wants to know how I am doing,general_conversation,
Can you hear me? My daughter called she wants to know how I am doing that is all.,general_conversation,
Can you hear me? My daughter called she wants to know how I am doing this is urgent.,general_conversation,
Can you hear me? My family is here can they come in is that possible?,general_conversation,
Can you hear me? My family is here can they come in kindly help.,general_conversation,
Can you hear me? My family is picking me up today please,general_conversation,
Can you hear me? My family wants to bring home-cooked food is that okay this is urgent.,general_conversation,
Can you hear me? My fever has come down I feel better,general_conversation,
Can you hear me? My in-laws are waiting downstairs please let them know just letting you know.,general_conversation,
Can you hear me? My incision looks cleaner today,general_conversation,
Can you hear me? My incision looks cleaner today thank you,general_conversation,
Can you hear me? My mind went blank for a moment this is urgent.,general_conversation,
Can you hear me? My mother is elderly can she sit in a comfortable chair,general_conversation,
Can you hear me? My pain has reduced a lot can you help?,general_conversation,
Can you hear me? My parents are coming today what time can they visit,general_conversation,
Can you hear me? My room has a lovely view of the garden,general_conversation,
Can you hear me? My room has a lovely view of the garden thank you so much,general_conversation,
Can you hear me? My sister is here where should she wait,general_conversation,
Can you hear me? My swelling has gone down is that possible?,general_conversation,
Can you hear me? My swelling has gone down that is all.,general_conversation,
Can you hear me? My wife is waiting outside can she visit now that is all.,general_conversation,
Can you hear me? Namaste,general_conversation,
Can you hear me? Nandri sister,general_conversation,
Can you hear me? Nee yaaru,general_conversation,
Can you hear me? Nothing important just talking to myself,general_conversation,
